frame,r_knee_angle,r_hip_angle,r_ankle_angle,l_knee_angle,l_hip_angle,l_ankle_angle,r_thigh_length,r_calf_length,l_thigh_length,l_calf_length,hip_width,r_knee_flexion,l_knee_flexion,r_quad_width,r_calf_width,l_quad_width,l_calf_width
212,168.5109011945516,142.24155250887108,152.93874700773247,134.2516304345567,49.40833289660826,146.2603467378668,0.4187666041698443,0.4135605209645012,0.21089361169690693,0.12005082428619657,0.21258963157344266,152.5002563603264,16.061150795962455,0.1290781774710405,0.1371705499663395,0.12133723926525232,0.04752376959578866
213,174.805096701423,148.77329857921865,170.47967594039176,164.6258950374779,42.980511234374404,136.13849460651755,0.41864981457951206,0.3953561800078548,0.22516260989385395,0.10369275424153032,0.21302788906100698,151.98898922285485,28.42519859713427,0.13235819620416647,0.1363579410957228,0.11504964026976085,0.03593860563813208
214,174.98853836262202,146.1066494919504,179.1676188419012,171.19603478199437,82.43841344078702,156.27923280874057,0.40473227987896687,0.3788041440769943,0.225935394674754,0.10246808672572402,0.21189905424778754,149.64468683799166,45.95703020863077,0.14116205411229676,0.12258855300798673,0.11446783676392974,0.04639251598875376
215,154.86601142047218,137.23298862099222,177.94385193318197,179.6069351746625,135.3724433389056,173.1240629917787,0.28257279279890934,0.2736917514483728,0.3795291817698432,0.34313684324542115,0.21371065436856324,94.11375135473318,139.05491619467804,0.10355067715811707,0.09695443014896075,0.12342015619277753,0.12570693468822283
216,170.29396756516925,142.12338369020162,174.03025902936176,174.67041079840064,134.9740328066766,173.60872674448012,0.3625846995333732,0.3096064319754294,0.34427473687157567,0.3057686913752936,0.21285817688217198,124.96619471147658,134.28717914667743,0.12838452075832568,0.13241258560032593,0.11790616732359697,0.10002563652844577
217,163.47116256420608,131.0995442050402,167.09743601286377,108.22807445584927,73.62661131535467,160.22782799358436,0.3681741556159939,0.3011893240217626,0.17216812907039747,0.2845818319387328,0.17729581126181057,135.83655899236388,36.4877540325089,0.12511380802448507,0.12835794785211724,0.06304631653453067,0.08239723263442778
218,156.9034398749287,136.62004889823854,169.66463880802962,91.61679135165022,97.38730529301765,164.4179072275926,0.3576046102673102,0.3147011998191693,0.2273486082726076,0.22639243643021775,0.1746815732786495,137.52464845888554,14.034483405749242,0.12783665288365786,0.12795225883216804,0.07421296495034439,0.06832196212918926
219,164.58409454995402,137.45161055080007,176.2565790934541,168.70144468110354,138.31610238050985,175.9420539009584,0.39145168428932886,0.3907777124296886,0.3673691388360749,0.34372767738043797,0.19892311035687224,139.25562742819366,135.3683797443311,0.12098937208265047,0.14004548616400253,0.1169260182223368,0.12651371509988718
220,165.93589605566362,141.98336949015018,173.4555996565574,162.79707866443312,143.1935277410078,163.94595071126264,0.40283283183550156,0.4406265541896707,0.327462925569239,0.23458430422637078,0.1884297614932425,139.34399586578616,137.41936930150501,0.11900807372741859,0.13371974891826952,0.11644660216019372,0.06412925478465856
221,170.9638511277725,138.87842466810386,173.3196448476608,128.31207347033515,114.50890291829602,144.34197224697567,0.4065905082097834,0.4527884986911725,0.2530229191620145,0.06774530159364936,0.16776685275760844,144.71134220528916,54.00053675027482,0.11893942882703601,0.1288909452599812,0.10879314017986662,0.023018054707716847
222,171.13899039400283,136.3413395669637,173.17613351563895,170.0907134557737,129.930022527032,173.46535247250316,0.408296930592411,0.39544045434914205,0.2859550778970222,0.2802847403359116,0.15515885086722192,139.9800673159647,122.90954483864117,0.11554497046545886,0.1341649350396656,0.10951789847763455,0.08547127002038683
223,168.79823643209104,138.6554313310994,172.58464603404678,176.47947498907942,152.5208741785036,171.26893287323708,0.3988740231664064,0.40520751084380024,0.3667456702701367,0.3762715063992754,0.16747438737685458,142.65196234210805,144.34931613923084,0.11955517885851792,0.13423443768239723,0.11604334336323575,0.11410113174940278
224,166.72287131305674,137.82495951422476,172.92052151889996,174.6877631228223,149.21715259745332,169.8740867520097,0.4006277083756895,0.4069789673639308,0.38682434120097203,0.39191943208393626,0.17984986305119682,144.9847162865961,147.87771304498636,0.11660054424999364,0.1375757510910451,0.11961656503980238,0.12927633895160398
225,163.65363274161925,132.88347150850987,173.75816353304344,170.80845369102963,145.1969876431047,174.2178407798793,0.40535827715647893,0.39573342548126045,0.3936057722783011,0.3936200953002685,0.17717915029658415,147.53227494160348,149.73607390906668,0.12154195787830106,0.1367774281249885,0.12640692902197187,0.1320801640872137
226,165.7791385815505,128.9214511690736,174.5710569724482,171.10494309767307,145.87771233110547,172.83416499871848,0.3923772676747996,0.3801675205454038,0.3837382697005283,0.39525299136546066,0.1804662445048811,146.30339489871358,147.3015058756875,0.12827719429478124,0.13755394517475217,0.12708833375651019,0.13197329126551366
227,165.9883566798956,126.0945518826862,174.13021098925333,172.70841593830238,145.9871387897326,171.78837911517473,0.35522353032606563,0.37100413989155917,0.3779080202804373,0.3861605511758522,0.18025285746944575,142.49939483691142,141.3971267081475,0.12166885216048803,0.13841290864205644,0.12505773347052215,0.1308262470719222
228,144.102230779128,114.02499288551256,162.77595793257527,171.18381959112094,147.29159032453165,172.0403098362435,0.2947967764453918,0.26331309937390013,0.3865958572622317,0.3856261492431678,0.18663216145115685,117.74251994546077,137.13061637413193,0.10561451330064756,0.09891471615546682,0.12015437759539986,0.13474681452498563
229,55.375090429946965,77.4256970803183,145.97720769628188,167.71144816326296,145.37305064490977,176.30604316734647,0.25345707488414443,0.14492088582712784,0.3836820038144091,0.38072385713252316,0.1973619578565065,26.80983827335438,138.87892730830612,0.11678795387881054,0.09495299753854915,0.11953505422959594,0.13498952260195796
230,32.11937482139073,62.421750577512306,165.87345294111975,167.98549602680419,145.35681271489065,177.27319783421174,0.3403604548523384,0.24122223149756128,0.37475108362608966,0.3701612122566395,0.20333896337650562,12.370327321524798,140.9463180562955,0.18848041340688274,0.1652724036611717,0.11938207797606522,0.13562560014052055
231,25.784691728688763,57.70655762302506,169.61515375002685,166.62267018908148,140.11599535714768,175.6774877471972,0.34838413453831596,0.291934338525414,0.3698748975002329,0.3724962548663931,0.20609328894273132,18.48107682227056,145.65896092610598,0.20366450475619718,0.1866263339251363,0.12349083592061935,0.1359277602602285
232,32.51574768647412,62.57530898005351,164.63553030424907,162.50205794904525,135.58957679256784,178.96032823847173,0.35288356736950255,0.30455518891971656,0.37108809228590117,0.3774168497313007,0.21588797950069982,25.329323511973797,146.6937411994866,0.21190783699408156,0.18202258865074894,0.12723675327715836,0.13645575741855387
233,35.71532245554578,66.19761292411074,163.55880580088748,163.34100794814643,136.9219912357752,178.13779195243555,0.34417163586578287,0.2885640142089317,0.37037680391934924,0.3855149001215155,0.22018531326846721,27.217326712632797,145.37761140665324,0.20505642390299983,0.1723062757874396,0.12861441465905954,0.13489817110199134
234,39.51793772019212,68.12477167461886,163.6117949653442,162.79519405606527,138.395959599782,178.312623719303,0.3402906055963158,0.28753490781969904,0.36812102142791925,0.39033708270115486,0.2245022843895946,31.703512261450015,144.21674734902325,0.21134531232756848,0.18101608519951148,0.12852973933539172,0.13370346808859518
235,41.58606628229393,70.11279247177227,164.99331612805963,164.15898075066073,139.89013781229949,178.2559814534151,0.35401467555873944,0.3022256597299101,0.36658007003280374,0.3868760901986863,0.22689923696046174,29.70540465962499,144.4704422337168,0.21311005384387394,0.1836446391867816,0.12710602828990827,0.13506381624462807
236,42.06894460352267,74.17037889002212,167.69523115994193,163.84001826354336,140.01029761907546,177.27588662096701,0.3551876477584518,0.3124845266923867,0.36536533931042975,0.3781194242097382,0.2277374376098021,29.980748443189817,145.5788312632343,0.2102244997663571,0.182412546117766,0.1280858494230779,0.1361802985447058
237,43.78508421044616,77.36760586510292,169.00603472974694,166.00612045418356,140.465346136451,177.552563662223,0.36396862101058247,0.3230153771116792,0.3673369187135877,0.3810750562089392,0.23165598700778453,32.80475973863393,149.06846606020966,0.21653799086489778,0.18731834997734834,0.1289329667251441,0.13812223659097694
238,45.9611099553917,79.05947538907353,169.65546961308155,167.78652202867846,140.39389283112897,176.50347266029962,0.373960963942423,0.32282754490673116,0.36884238053872603,0.37888826172547535,0.23622814942037806,36.3988088429559,152.39267139619102,0.22350012570515893,0.19164522773892984,0.13053147277692395,0.13766003282617606
239,46.53595547215628,75.51019567247099,168.59932573139392,167.70170996329196,143.00180607820357,176.06298656181076,0.37114532246198856,0.3286067871938191,0.3676937603469604,0.373078173390271,0.23936518875791452,37.503691190989265,152.14935886155132,0.2255467124801701,0.19917868156717838,0.12813355762956957,0.14218296401174377
240,45.90871568327366,73.49418566508568,169.25159413881778,168.05107374673676,145.59998741377183,176.70361281741117,0.37116061748757606,0.33083335966448985,0.3679786067002636,0.3686323858527814,0.24029843660696285,38.100973293527574,152.1556997871486,0.22837575909974023,0.20232933435425665,0.12369479520785011,0.1403459316357913
241,44.55153412122392,72.84176021520426,171.83257078482922,168.87975432845252,147.71000079472708,176.04305863247177,0.38320170637846923,0.34294604074129664,0.3623697360294732,0.37329897656878464,0.23744428389985353,38.37754481951051,152.57426099161637,0.22902975589543068,0.20419428368101472,0.12395885886992018,0.14273372577462565
242,45.11419069725633,69.78468034284795,173.5286750008,169.39578013230835,151.4250629334732,175.540865914921,0.3779433118619217,0.36828524335956037,0.3653592979266909,0.37152919211303964,0.2302752643531496,42.70696854877241,156.75659350739735,0.22913711332398645,0.20350628597923537,0.12665383717471673,0.143957640931021
243,48.71186213917731,72.29671301296935,172.90058962443368,172.38402876120426,150.928788480874,175.32983286920825,0.38186413758479704,0.39282609238480226,0.36534493270485247,0.3718453421247226,0.2282938112710393,46.36145343394289,158.34184355702905,0.22564883312914477,0.20365066734607795,0.12961861581772163,0.1446620674008368
244,56.27035548359507,75.85934683510268,171.3135562368007,176.6060530330267,148.50231872119892,176.647499445419,0.3941121962661449,0.41226446489170243,0.37118827273342203,0.36764016740333766,0.22867607423808076,51.90621699048199,156.73082839313736,0.22916606385740898,0.19637986251098163,0.13241960763991412,0.14147877735171438
245,64.96751271749032,87.32761958983868,171.60620732694443,178.7227117129902,148.8146914899542,176.4343789782843,0.39578883839500756,0.4123149333173498,0.3780899934281072,0.36407765976629597,0.2292604430848345,58.43007161473597,147.45353520558533,0.23428680008119715,0.19490590603070077,0.13199660944226613,0.143243862793408
246,81.68220544997646,104.36222034412573,170.34274514329468,175.4412026021071,150.91658518095872,175.67977948387116,0.37790433427023673,0.3821476659697356,0.38411802024569114,0.36652633891284303,0.2312661570577868,73.61318723032906,140.98121885363858,0.22417899039762437,0.1841934608139939,0.13618658302383282,0.1436624014386074
247,97.43682903682274,117.07969178277412,168.85760014113356,174.0050678988389,153.07749418906815,174.76187507077924,0.37129107542851214,0.35312842243183273,0.3906012210063278,0.3659942058955478,0.23260087586058084,88.59744929655184,139.00312621534482,0.21241195759730963,0.17200282483554757,0.138031017426191,0.14597734171419824
248,118.07323747816966,131.38416714639405,166.57911521174717,169.35838828114902,154.8885871412423,173.86603147386182,0.392351334561094,0.34045239720514986,0.391520786185887,0.36519109868765054,0.2322259350153552,107.16776450572861,137.7658554690829,0.2031597271033516,0.16670693836974051,0.14301669033942022,0.1446134200769312
249,126.50739580027704,134.4619469416634,172.33932190055836,164.44120513671942,158.8348465132123,174.68200667250338,0.40104896203536405,0.3539444549752929,0.3910539038035697,0.3565683720072195,0.23632227266310035,110.05550798539585,129.28474401367944,0.19114964472827697,0.16265681875809698,0.13853798080955812,0.142466684452448
250,139.0866754974396,143.41614644271726,165.8008156936258,154.0878930790059,160.5933082747575,173.4934195821726,0.4050848877073353,0.3655138638694976,0.375216732685439,0.332453129329248,0.24204452638467394,116.46951674000788,123.3483952847609,0.17808132544717448,0.1719385772536088,0.12242631834854886,0.1603891839480951
251,151.47083009712782,151.12511709490744,163.5360745876851,151.32113786102465,163.87865240568064,167.4438410132986,0.4365324890937301,0.3685197711333499,0.38822282772858996,0.3338505641296176,0.23394783558456253,126.0834544016673,134.04267654052057,0.17323949287690435,0.16406684323321388,0.118703356117806,0.15404516282278077
252,161.25630298699733,159.9140926553225,178.58710654620972,148.98956618552236,168.05206183872136,163.44121099853646,0.42145068390404256,0.3582755000099919,0.37886385155995456,0.33643247137897686,0.22830757245010164,149.20240547023798,139.93081146428008,0.15631716211343183,0.15356237063496736,0.11675997936150732,0.15144213844845575
253,165.39381703304633,164.88661094323427,175.7685949272459,154.48596853513885,171.92922817401805,163.79862312652466,0.41834063157229645,0.3550127767889091,0.3749083184377199,0.33716741713385323,0.22682560487492034,158.6952823023632,145.67452699581497,0.1444917569943144,0.15478394825413638,0.12154398100251472,0.14325376628435163
254,160.29404118036902,166.3675685702125,176.24282844020573,159.84979467672483,172.95652306353887,165.48516344432426,0.41448058543373306,0.35831674629593097,0.3744694335528691,0.3445905683635932,0.2220836984398771,155.1443466868053,149.8926819381471,0.1423566810888238,0.1468681762028215,0.12447991904901341,0.14097666875243858
255,162.89968542479988,170.75824273778701,174.3974256022781,162.30146008646167,175.50646330561545,164.50362874061224,0.40522984838604975,0.3625463526291578,0.3718154844640904,0.3566220152378038,0.2170937126082406,161.75128915961588,154.91590976454427,0.1408097079021332,0.14623168410595586,0.12736363934024383,0.14006183780040612
256,159.48844863877318,171.9388643602929,173.56244253623234,165.70579767738295,177.52369780548295,164.36377827056523,0.40441368100905145,0.3648430841346427,0.37523161293136986,0.3526355358191072,0.21911430358433184,158.32722877397194,158.27401126256862,0.14057771502405217,0.15285108446689946,0.13105606950731105,0.13348254582166766
257,162.86828914564575,174.05840471951242,176.1376719721802,166.41132845023756,174.90868024949293,162.20191827301218,0.4020490182161578,0.37447267649122434,0.3759814938281536,0.35238455266460483,0.22215055289631758,159.24823999149368,160.0288428988845,0.14236213065345263,0.16067887471310416,0.13086079412141277,0.1340481414805393
258,163.82885035497262,170.49988660131115,174.25450853370708,166.189098639682,173.85554820423587,159.1517505721088,0.40620572343202005,0.3822251661552768,0.37514461450366976,0.357086726792899,0.2223489498441965,160.95154067489705,163.63897523258493,0.1483394654875439,0.16031700403701862,0.13215959996998852,0.13065639037742846
259,160.83737213460736,168.85428077641197,174.17872619568772,165.64232751261093,176.07778454924554,159.12125140832566,0.40643309873623096,0.3756501001587083,0.37821914791464883,0.36049894712823466,0.22314371826985155,157.85304579437607,162.19636652446906,0.14792440316303945,0.16009025146514008,0.13377524199905017,0.13435050964544076
260,158.68999470083236,169.87279637725462,173.31712241282852,166.78777196087307,176.21268791055317,159.6993196257837,0.40671745013475047,0.37155963962768634,0.38345660242737317,0.3621306394646553,0.22419543530437172,156.41160724521862,163.86175877598404,0.1437475606167317,0.15824803538870832,0.12968559884431932,0.13799801116655303
261,154.97629124026267,168.94708187875304,174.62708664732116,166.09478249810525,174.80367851279274,159.0470216145824,0.4033364359557417,0.3667255907622261,0.3888693462779662,0.36844081155269587,0.22562283064483407,151.63947831835668,160.77591670337458,0.14216272928338772,0.15780387167306198,0.12786723782215328,0.15126610762859846
262,153.03719238680043,169.64869542681825,175.25119650745813,168.78439929710788,172.38519635339188,161.64863954305216,0.40220782792200915,0.36504357096624457,0.3892058177748347,0.3701392436901679,0.22632103959445157,148.90901810029513,159.4999609503065,0.14313505244723537,0.1582726855956834,0.12780899241720292,0.15405927990615348
263,154.175159579596,170.4605216060342,177.67894231807483,168.78253923832747,170.19212133049461,162.56901223356715,0.4034337178901761,0.36702651743072734,0.38909132022955667,0.37558696112469936,0.22697473232011017,145.69655644108065,154.3960665087989,0.14557196647229087,0.16186826989572217,0.1301039509864508,0.1585782388091758
264,153.09585402665317,170.3929726143267,177.78576124622828,169.0857630112927,170.55490327266233,163.39978317568153,0.40346488560014226,0.36650053528497345,0.3893822932431587,0.375478641489999,0.22776037418419628,144.7915574128137,154.55117020106675,0.14582311900374723,0.16269504734972623,0.12952241900771175,0.15984124054119733
265,151.42106007886778,169.93192765194794,177.57409142808032,168.71970405845101,171.710901800148,164.12948716948054,0.4046205007463051,0.36585787239194956,0.3869842045647038,0.3777439972290162,0.22845771375318022,143.96444844804833,153.78342691135032,0.14394236893942475,0.16306673459590526,0.12553538951631896,0.16030938039135914
266,150.8248048707848,169.6003448221058,176.87214015176414,167.8743971544094,173.27542586059923,163.93761260218534,0.4069165814176568,0.36600519368514195,0.3827070119364213,0.38054527836764457,0.22815234400663498,143.8491952643319,153.55812824232987,0.1431581385282835,0.16158669624689267,0.12249589750214447,0.15871957631021794
267,150.30431766783457,170.20377649108286,175.73948338149168,167.2566474660425,175.50375010498144,163.7145969232874,0.4071927515932737,0.36605633950107996,0.3816943920587155,0.3806895512212147,0.2289810983518509,144.29436511500256,152.93452863975344,0.14343403293815674,0.1620493603475191,0.1216500752469787,0.15832343895342557
268,149.0640603495073,169.2772802735496,173.86668346100532,166.32150581700532,178.2240742492649,163.26515085890225,0.4061186123540429,0.36654953077775004,0.3806837639825969,0.37861083493363995,0.22877319831211193,146.1788976599118,155.05158564430934,0.1432769027578861,0.16135711030195202,0.12114870540801148,0.1551725990873744
269,148.53624181151167,169.22989502407404,172.76596499765762,166.7802400098637,177.21884429321014,162.44701728402566,0.40531456244614816,0.37048589322717057,0.37991296093515003,0.3769726018931962,0.22821288421954297,146.39064585455753,157.92991970610495,0.14408025204287964,0.16050607307163958,0.121497195744694,0.15277072146308765
270,146.68048214224663,168.01694366311685,172.37701581477236,166.18043815114228,176.9684446101802,161.59991158011047,0.40406443118996577,0.3719699825858885,0.37888972593546666,0.3773757243363649,0.22813682745013683,145.1057926578278,159.18641187407172,0.1417754892157067,0.16072631851516675,0.11996552882128096,0.15206799843782212
271,146.66699264078872,169.84787971044932,172.424721910548,167.21069969127694,175.60679343024614,161.4970863960959,0.40228368125074043,0.37229983883899775,0.3808643004439046,0.37651562462599886,0.2279321826365923,145.0989452207339,158.7711836758521,0.14320447746166912,0.1601012841649573,0.1213419816910246,0.15077182073425002
272,145.8231554123631,170.25822441612468,171.8458447197215,167.19018774501845,175.204837323445,161.31472661497057,0.4005801907495055,0.37375599697215395,0.3821224554958738,0.3758371319329178,0.22727028406485272,144.92330761077469,159.65384718380074,0.14401174704709097,0.15957267630733352,0.12191599641823044,0.15044218444385216
273,142.59093147593325,168.26985375449544,171.28932740790975,167.39142721862297,174.50650367061,161.27212957291806,0.4014169036603717,0.37818588216276416,0.3818155333390804,0.3750880864424548,0.22645917464449117,141.79461218935327,161.50840047270688,0.1452620669455807,0.15992776776930193,0.12274315985291326,0.14876381700046631
274,140.6922323522482,167.77145141041217,170.6372846357183,167.0080876626931,175.09603977195803,161.35993680831754,0.4026634529010854,0.37791958256467784,0.3822446786762255,0.3751566699816782,0.22592045274591738,140.01741383391436,161.42258730015578,0.1468684445905805,0.16105243732888966,0.12364160469163232,0.14770908763323118
275,139.91171659007261,167.53970772886237,170.61300808370447,166.7923156994766,175.29032588714173,161.54473187256184,0.40301901394407413,0.37684807955718097,0.3824660504124897,0.37525483771433404,0.22485690479318787,139.16556433662797,161.46749637206864,0.1478488787328403,0.16176943564352989,0.12442543469845026,0.14697354214215214
276,138.39665555543493,167.2311768123804,170.61816118265043,166.67955089795046,175.69634661693306,161.4570108788439,0.40497026172633527,0.37619289509266235,0.3826402269912667,0.375067076161302,0.22317296988971183,137.58184511701666,161.29848141164928,0.14808293968557096,0.16199059600755691,0.12511689643747823,0.148783631055348
277,138.5023551297008,167.35770697777522,170.93997883069812,166.17877907097156,176.05785015553604,160.93472089845244,0.40445531372438903,0.3752286248487145,0.38291971384927664,0.3756470765016669,0.22222178603238044,137.90823195816722,161.48935727517608,0.14792291259661824,0.16221833519883672,0.12503426590800568,0.14845544050432033
278,138.79175554278848,167.85104043577098,171.2558747371928,166.05720363330218,176.11151928873304,160.6162245131904,0.40530163315195766,0.3731325411230834,0.3832174116518839,0.3764678310914746,0.2210649303949812,138.12711475343468,161.18082295113516,0.14834336487763453,0.16211139222821197,0.12551956274423193,0.14922728054583356
279,139.14148495908282,168.16020736761016,171.40274741325152,166.06830422261098,176.18053564248953,160.55374096215652,0.40512152408906915,0.371949803216664,0.3835059026215893,0.37693050179964926,0.22056502506584363,138.5367270347331,161.08410234110056,0.14857713208267953,0.16200613025662003,0.1255194543481696,0.14918603618672407
280,139.25645020831496,168.08953703293153,171.4450895554532,165.99990582998112,176.25736110676726,160.51309469652642,0.40520720790317205,0.371162473686389,0.3839449051204545,0.37787150804798286,0.22050391545284914,138.6737650084485,160.91002074383158,0.1488350341139675,0.16175074750404633,0.12560594972874614,0.14926030242565955
281,139.3035394822017,168.0124376898372,171.30610008664448,165.8611016061135,176.43594471516028,160.5633415950425,0.4049975479426036,0.3706729059450864,0.3842884626121579,0.37816938074645673,0.22022961016712858,138.87077724069331,160.8578493978419,0.14926385382727023,0.16145553807359717,0.12571328504991772,0.14927366800224848
282,139.49095914439343,168.11998702718373,171.3313080352253,165.4566632966829,176.3750790086585,160.54082821491815,0.40468283082378637,0.3704571286154431,0.3844903840371991,0.37872799406514496,0.22001772527705837,139.10015908092512,160.74929117191454,0.14974052232509105,0.16103599316323314,0.1259607046273822,0.14913558367496418
283,139.54038764077688,168.09404160503513,171.23422805526178,165.01980217269133,176.9254969630168,160.4270374535499,0.4043656059649326,0.3703737205135192,0.38450145223675136,0.3791274317560496,0.21994141687664018,139.17011528945068,160.63724661031358,0.15033251161853314,0.1608023242703902,0.12612027366637904,0.1490598830770536
