frame,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,r_angle,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,l_angle,r_knee_angle,r_hip_angle,r_ankle_angle,l_knee_angle,l_hip_angle,l_ankle_angle,r_thigh_length,r_calf_length,l_thigh_length,l_calf_length,hip_width,r_knee_flexion,l_knee_flexion
103,-0.09135761857032776,-0.0015564268687739968,0.05633654072880745,-0.30508551001548767,0.2772218883037567,0.0029824543744325638,-0.326369971036911,0.638020932674408,0.07549992203712463,140.636238655272,0.090877465903759,0.0010436695301905274,-0.055565010756254196,0.23581045866012573,0.3806714415550232,-0.09306435286998749,0.47695669531822205,0.6359468698501587,0.02859586291015148,147.0727704810768,140.636238655272,145.18519357575298,167.99782881151637,147.0727704810768,151.45891642857484,166.19037170088822,0.3553077808361914,0.36862957262807505,0.40807967156036845,0.37164265074032804,0.21386524668427395,129.85391550311192,111.86219179668868
104,-0.09080743044614792,-0.0008829038706608117,0.05651245638728142,-0.3024478554725647,0.2766692042350769,-0.007628685794770718,-0.32409346103668213,0.6382189393043518,0.04435800015926361,141.47898603358405,0.09041007608175278,0.00037925547803752124,-0.055679578334093094,0.23603245615959167,0.380590558052063,-0.08813481777906418,0.4740268886089325,0.6351439952850342,0.03585459664463997,147.50262687238515,141.47898603358405,148.0364155427525,169.1762512850361,147.50262687238515,153.76609923507837,166.78249983003198,0.3548815694562338,0.36590894862709167,0.40843586369465906,0.36988130146458753,0.21313946226199723,132.59999864438592,112.06289645229754
105,-0.08997853845357895,-0.0007063226075842977,0.056454360485076904,-0.30223560333251953,0.2835354208946228,-0.01895439252257347,-0.3243212103843689,0.6464508771896362,0.03986865282058716,140.72670102414378,0.08970610797405243,0.0002155777910957113,-0.055616166442632675,0.23375676572322845,0.3809758722782135,-0.09125654399394989,0.4692228138446808,0.6389678716659546,0.0320453979074955,147.56452040832136,140.72670102414378,149.36404955705328,169.47966924960778,147.56452040832136,154.02338953965483,167.06877959953306,0.3626746618808186,0.3683144758492531,0.40865539317117466,0.37041530805662676,0.21177163423844675,131.7815552669665,112.85391543939902
106,-0.08970034122467041,-0.0004126063431613147,0.05655408278107643,-0.3022949695587158,0.28508737683296204,-0.02640461176633835,-0.3259804844856262,0.6467931866645813,0.03956291452050209,139.78381252977962,0.08946988731622696,-6.339164974633604e-05,-0.05567563325166702,0.23385003209114075,0.3814094364643097,-0.08904670923948288,0.4657273292541504,0.6417369246482849,0.0443003810942173,147.15702774728604,139.78381252977962,149.39503548498882,169.1703586388881,147.15702774728604,154.35772715575166,166.38073676302704,0.36549810039324265,0.36843426958917025,0.4092441490200511,0.3732545090742568,0.2114180737474678,130.39689854920854,112.99385732881903
107,-0.08965390175580978,-0.00035283141187392175,0.056696221232414246,-0.3015381097793579,0.2852343022823334,-0.029847662895917892,-0.32681968808174133,0.6450145840644836,0.043617457151412964,139.0525257210925,0.08943451941013336,-0.00012258546485099941,-0.05575668811798096,0.23423463106155396,0.3813348412513733,-0.08307980746030807,0.4682394564151764,0.6421079635620117,0.05911855027079582,146.8577081272508,139.0525257210925,148.7599441234736,169.09134079746883,146.8577081272508,153.59278874204037,165.90394606916104,0.3659846614565389,0.36807354322780617,0.4089295704419314,0.37812861905685147,0.21146718996164524,129.1045502328619,112.48033079578992
108,-0.08667954057455063,-0.0003447825729381293,0.05923490226268768,-0.296752005815506,0.2933594286441803,0.015815669670701027,-0.32726597785949707,0.6502103209495544,0.07000908255577087,145.72536889244236,0.08649217337369919,-0.00012978061567991972,-0.05823875963687897,0.2317524552345276,0.3837125599384308,-0.08840274065732956,0.4749119281768799,0.6472169756889343,0.02619917131960392,149.16538241663878,145.72536889244236,152.1146779912466,169.96887802248173,149.16538241663878,153.46132676309588,166.1861650664799,0.3637001980999724,0.36223002060731363,0.4115159263495732,0.3764235707688688,0.20925713841517996,133.9701826911325,113.29660238572049
109,-0.0844087302684784,-0.00033682514913380146,0.05935973674058914,-0.29344332218170166,0.3036936819553375,0.029921801760792732,-0.3273838758468628,0.659429669380188,0.080836221575737,148.36536572399382,0.0842580571770668,-0.000137682247441262,-0.058355435729026794,0.22928465902805328,0.3852807283401489,-0.08814693242311478,0.4756321609020233,0.6479185223579407,0.01731002703309059,149.74036094407467,148.36536572399382,153.0802113863874,170.22566926126083,149.74036094407467,154.0859634553437,166.7188761151473,0.3701305200634021,0.36096029155202575,0.41287722114398934,0.37521576835712195,0.20568273304934337,135.46656460062312,113.4103083596577
110,-0.08420245349407196,-0.00012243408127687871,0.05957445129752159,-0.28371793031692505,0.3125379681587219,0.031385596841573715,-0.3256062865257263,0.6700387597084045,0.08068939298391342,151.48462486713416,0.08406317234039307,-0.000347919441992417,-0.05854444578289986,0.22484153509140015,0.3855400085449219,-0.09238296002149582,0.4754871726036072,0.6547650694847107,-0.00852531474083662,151.25776026560115,151.48462486713416,154.65992218961932,170.83838202094543,151.25776026560115,155.2371863317239,167.85816674444948,0.37196446622798107,0.3633074657347003,0.4121566273041885,0.37727638902262434,0.20558561605474074,136.94217871970906,114.96219108259066
111,-0.08195500075817108,0.0002957857504952699,0.06049545481801033,-0.27942755818367004,0.31351402401924133,0.028503118082880974,-0.3237975835800171,0.6756218671798706,0.05843808129429817,153.00958458268045,0.08184528350830078,-0.0007593053742311895,-0.059363603591918945,0.21809101104736328,0.38561636209487915,-0.10405206680297852,0.4739837646484375,0.6543157696723938,-0.03949587792158127,151.03224446610497,153.00958458268045,155.64783093985872,171.36824923053948,151.03224446610497,155.50809083832047,169.33002017242796,0.37165116080824756,0.3660421987347692,0.41212390543259586,0.3766271027169156,0.202972511010662,139.0260590973528,115.15479636323046
112,-0.08128949999809265,0.00048496873932890594,0.060566700994968414,-0.27547550201416016,0.31204742193222046,0.01045738160610199,-0.32387709617614746,0.6728844046592712,0.03011082112789154,153.4404021959514,0.08120551705360413,-0.000932307040784508,-0.05939656123518944,0.21004033088684082,0.3881177306175232,-0.10684897005558014,0.4655250012874603,0.6539567708969116,-0.02524617128074169,148.24059627584452,153.4404021959514,156.69990942603263,172.60464375806782,148.24059627584452,158.97989426706718,169.75031417941875,0.37052706987232703,0.3645988207688285,0.4125652338239771,0.37762657336880606,0.20198471110994945,138.99355006496603,115.30866285183106
113,-0.07414737343788147,0.0005152236553840339,0.06346587836742401,-0.2679159939289093,0.29664546251296997,0.009321436285972595,-0.31694984436035156,0.6663894057273865,0.01246637012809515,152.85113908241362,0.07415792346000671,-0.0009666665573604405,-0.062177419662475586,0.19304417073726654,0.38710466027259827,-0.10281401872634888,0.461387574672699,0.6502169370651245,-0.0404602587223053,147.78873695323423,152.85113908241362,156.74440204509463,174.0604851847416,147.78873695323423,162.685916504286,171.30414363749682,0.35800980050992814,0.37299436006560477,0.4079027184056419,0.3809517607535677,0.19437822775816113,138.23804873384222,115.74363573221814
114,-0.07359641045331955,0.0004932348383590579,0.06416994333267212,-0.2706016004085541,0.28824326395988464,0.008442425169050694,-0.3171602487564087,0.6592317223548889,0.014280305244028568,151.08705628398434,0.0736231580376625,-0.0009400099515914917,-0.06285225600004196,0.19572792947292328,0.38813820481300354,-0.10190602391958237,0.4546048939228058,0.649868369102478,-0.029856504872441292,148.2204897290741,151.08705628398434,154.9959195363866,173.44765245779175,148.2204897290741,162.24290718784752,173.60262286937493,0.3531524888903002,0.37394414668777853,0.4096542800952712,0.37511477552437916,0.1944486941602299,137.35924828682786,116.0087506154945
115,-0.0747361034154892,0.0005274713621474802,0.06380832195281982,-0.27402323484420776,0.2880341112613678,0.005231422372162342,-0.317408949136734,0.6582615375518799,0.018102968111634254,149.79691702217318,0.07479634881019592,-0.0009683232638053596,-0.062486130744218826,0.19813308119773865,0.38918185234069824,-0.10167195647954941,0.45274460315704346,0.6498346924781799,-0.006126026157289743,146.65704836570933,149.79691702217318,153.67700862546388,173.05087814239914,146.65704836570933,162.0982534499209,172.43280964496086,0.3546923764386679,0.37298303456335996,0.4110530841859978,0.3766907949330794,0.1957357413765671,137.1835297474612,115.43437533521364
116,-0.07750961184501648,0.0005339359631761909,0.06359025835990906,-0.2733873724937439,0.28466135263442993,-0.00559438019990921,-0.31930816173553467,0.6515821814537048,0.017231879755854607,148.90872512476628,0.07752799242734909,-0.0009753331542015076,-0.062235649675130844,0.19985975325107574,0.38912233710289,-0.08743833005428314,0.45322558283805847,0.636589765548706,0.04637252911925316,143.18968712515422,148.90872512476628,153.70748360261638,172.05776758668944,143.18968712515422,163.20973033434527,169.24949875595624,0.3519701695224939,0.37048704653412745,0.4096052088835513,0.3786023214094771,0.19967747936266025,135.8716715363492,113.06216237590792
117,-0.07855673879384995,0.000544222304597497,0.06353621184825897,-0.28700023889541626,0.2763097584247589,-0.005863306112587452,-0.3236016631126404,0.6414856314659119,0.020123224705457687,145.20572003439005,0.07859132438898087,-0.0009855953976511955,-0.062184806913137436,0.20733784139156342,0.38801637291908264,-0.08738584071397781,0.45384931564331055,0.6226477026939392,0.04993260279297829,142.51561023197104,145.20572003439005,150.4883137956587,171.7064255324282,142.51561023197104,160.98642519837944,168.7995523901591,0.3525785256356796,0.36792442469895187,0.41052806128110236,0.36698245567991444,0.2012551332580625,134.44893513201376,111.10700770501472
118,-0.07815235108137131,-0.0003376496024429798,0.06502977013587952,-0.29055213928222656,0.265460729598999,-0.0056411805562675,-0.3335322141647339,0.6264711022377014,0.02056376449763775,144.5880266027107,0.07814031839370728,-0.000138443210744299,-0.06356661766767502,0.2000696063041687,0.3871079981327057,-0.08215123414993286,0.4481632709503174,0.6046750545501709,0.05684921517968178,140.27241448537495,144.5880266027107,151.134690549713,171.0069660814642,140.27241448537495,160.5471661078102,167.92443972225735,0.3475008369567095,0.36450305229849433,0.4064135154658502,0.35806007231964715,0.20239681116795008,131.9586316669672,109.75146674747592
119,-0.07612986117601395,-0.0007390285609290004,0.06708455085754395,-0.29113492369651794,0.2656480073928833,0.005346816033124924,-0.33648681640625,0.627469003200531,0.021433759480714798,145.90377200674743,0.07612426578998566,0.00026468117721378803,-0.06557802110910416,0.19545042514801025,0.3865129053592682,-0.08199408650398254,0.44555097818374634,0.6000913977622986,0.053081728518009186,139.9530907641934,145.90377200674743,152.2910620159393,171.84754390677261,139.9530907641934,161.6083376546032,168.731581206648,0.3478516605321208,0.3650068724408882,0.4045935122984255,0.35554399847246426,0.20194475633752726,132.4030343193219,109.60074289707109
120,-0.07622412592172623,-0.0008747625979594886,0.06710346043109894,-0.2997928857803345,0.2668459713459015,0.008337277919054031,-0.33837100863456726,0.6287266612052917,0.021958375349640846,144.37454733808931,0.07621601223945618,0.0004038653860334307,-0.06561636924743652,0.19533535838127136,0.386474609375,-0.08072792738676071,0.4432791769504547,0.6004419922828674,0.05741694197058678,139.97798936226502,144.37454733808931,150.84179223991347,171.62354154846088,139.97798936226502,161.87533173443754,169.4173217156754,0.3537101157377247,0.3641859958198256,0.40431225207609767,0.3554464559464177,0.20212417916226968,132.74075221674357,109.73440360422201
121,-0.0762801244854927,-0.001216034754179418,0.06707504391670227,-0.3032316267490387,0.2639133036136627,0.008034243248403072,-0.33829423785209656,0.6251265406608582,0.021131301298737526,143.22028107984923,0.0762624740600586,0.000745452824048698,-0.06559641659259796,0.19597934186458588,0.38712212443351746,-0.07786314189434052,0.4439539611339569,0.6034349799156189,0.06935890018939972,139.8189392626345,143.22028107984923,149.83509005074916,171.29738457850232,139.8189392626345,161.83833912366964,169.24681249451191,0.3539581424216766,0.36314724595548226,0.40468448617480546,0.36049548252913877,0.202175191945549,132.59138004536993,109.57283191127848
122,-0.0763435959815979,-0.0017878686776384711,0.0672484040260315,-0.303279310464859,0.25942903757095337,0.002167642582207918,-0.3382730782032013,0.6205376386642456,0.015409487299621105,142.49788120313355,0.07632114738225937,0.0012896463740617037,-0.06574401259422302,0.19673468172550201,0.3902137577533722,-0.07797382026910782,0.44427311420440674,0.6029798984527588,0.06890802085399628,139.43749684842916,142.49788120313355,149.52543089420067,171.22008860909276,139.43749684842916,161.58750779812468,168.63014312684646,0.3520931639896204,0.3630417772317665,0.40732168105931,0.35793711938542677,0.2024919204406467,131.9776508074903,109.18535243925768
123,-0.0777478814125061,-0.00192341860383749,0.06679193675518036,-0.3028508424758911,0.25937309861183167,-0.007754496764391661,-0.33816322684288025,0.6206549406051636,0.012191355228424072,141.83916251413348,0.07767805457115173,0.0014156833058223128,-0.06533166021108627,0.203437939286232,0.3914620280265808,-0.07518855482339859,0.4498612582683563,0.6044246554374695,0.07824505865573883,139.689113596078,141.83916251413348,147.63214613354322,170.91326176617457,139.689113596078,160.05376012292695,167.58963283282864,0.3528517872124644,0.36355105673824706,0.4099376269689979,0.36002695254269523,0.20402209697300844,131.3712311289344,108.34297189466616
124,-0.08031779527664185,-0.0019290144555270672,0.06641895323991776,-0.3055465519428253,0.25971490144729614,-0.019400808960199356,-0.33950918912887573,0.6211062073707581,0.012204724363982677,140.1384215967814,0.08021826297044754,0.001420455751940608,-0.06502121686935425,0.2068859338760376,0.392169326543808,-0.07523597031831741,0.45039311051368713,0.6160722970962524,0.07398360967636108,141.57004596886478,140.1384215967814,143.494336150169,169.76831387821414,141.57004596886478,158.07213085925605,167.85100317164319,0.3557394596364637,0.36435703157535265,0.41089380631227507,0.36289773814400733,0.2075079836212042,130.03341759595853,110.08084410650702
125,-0.0813973993062973,-0.001937330816872418,0.06638526916503906,-0.3054965138435364,0.26055318117141724,-0.026997143402695656,-0.3402574360370636,0.6233022809028625,0.0006155389128252864,140.22669507159947,0.08127397298812866,0.0014263849006965756,-0.06499317288398743,0.20718930661678314,0.3939216732978821,-0.07249988615512848,0.45028477907180786,0.6274282932281494,0.07136759161949158,143.32316148755118,140.22669507159947,142.85092314140638,169.97724257880262,143.32316148755118,157.8388351391782,168.20817866459947,0.3575499363686416,0.3654554573301326,0.4122663864553358,0.3664950223954219,0.20912576355583204,130.25696566982216,111.76221699698509
126,-0.0822129175066948,-0.001967915566638112,0.066263847053051,-0.3055528402328491,0.2610023617744446,-0.028444981202483177,-0.34029489755630493,0.6238021850585938,0.002532526385039091,139.98804619308,0.08207572251558304,0.0014549818588420749,-0.064909927546978,0.20983555912971497,0.3938387930393219,-0.07635899633169174,0.450186163187027,0.6323826909065247,0.06254465132951736,144.30922013094508,139.98804619308,142.21522956770193,169.46384278440357,144.30922013094508,156.87100128603623,167.53290862693711,0.3577762568948739,0.3657736025172007,0.4128180135413488,0.3660134251827145,0.2102594411910537,129.99713103851255,112.56974232034933
127,-0.0831785500049591,-0.0019801792223006487,0.06580590456724167,-0.30534496903419495,0.2613981366157532,-0.028528990224003792,-0.3405003845691681,0.6242412328720093,0.0031718399841338396,140.16748603902437,0.08302822709083557,0.0014651987003162503,-0.06451127678155899,0.21608835458755493,0.3933841288089752,-0.07642494142055511,0.4502653181552887,0.6355287432670593,0.05941776931285858,145.83673198897839,140.16748603902437,142.06051603734315,169.53796949395849,145.83673198897839,156.06770579441988,166.82953492578648,0.3572465918287241,0.36591796673318533,0.4140620493502026,0.3632163358609574,0.21123241024117734,130.06413877969823,112.9877693571776
128,-0.08369537442922592,-0.0020384679082781076,0.06544976681470871,-0.3075002133846283,0.2615218460559845,-0.027316860854625702,-0.34250596165657043,0.6244876980781555,0.003511444665491581,140.1911541264279,0.08353264629840851,0.0015170510159805417,-0.06420528143644333,0.21731162071228027,0.3935421407222748,-0.07634229958057404,0.4477560222148895,0.6381576657295227,0.0594552680850029,146.37627354172167,140.1911541264279,141.55538812520888,169.75959297288298,146.37627354172167,155.88676844283077,166.81224802568303,0.3579920281876891,0.365950811677609,0.41440052143293254,0.3624670421463919,0.21163242702457358,130.08709390105147,113.52928640838977
129,-0.08398818969726562,-0.0020431585144251585,0.06536572426557541,-0.30766743421554565,0.2622746229171753,-0.028744397684931755,-0.34299734234809875,0.6254147291183472,0.004571964032948017,140.03078410676417,0.08383505791425705,0.0015209999401122332,-0.06414207816123962,0.2180827558040619,0.39365753531455994,-0.07961109280586243,0.4431392252445221,0.6457509398460388,0.05577612295746803,147.23643040947914,140.03078410676417,141.19932193847194,170.0776787966892,147.23643040947914,155.732143029693,166.514434747785,0.35882169536237796,0.3663726505875809,0.4147683656913378,0.36404834464315755,0.21201324617530495,129.82802464473468,114.81137946900523
130,-0.08408641070127487,-0.0020373479928821325,0.06534071266651154,-0.3079700469970703,0.2625332176685333,-0.033796679228544235,-0.34481513500213623,0.6260226368904114,7.521511724917218e-05,139.8222422580315,0.08393002301454544,0.0015124283963814378,-0.06412108987569809,0.2179810106754303,0.3943784236907959,-0.07937666028738022,0.4330251216888428,0.6508432030677795,0.05580979213118553,148.26449452518938,139.8222422580315,140.57773457201696,169.93511558751845,148.26449452518938,156.19814510529343,166.56372163652134,0.3604853523892243,0.3669188242962356,0.4153866752558577,0.36096195043238405,0.21213788258694977,129.3769182937846,116.3225858155954
131,-0.08455059677362442,-0.0021893370430916548,0.06526641547679901,-0.3098214864730835,0.26269665360450745,-0.03348381444811821,-0.3471617102622986,0.6255245804786682,0.006580095272511244,139.30368980771408,0.08440040051937103,0.0016574547626078129,-0.06406661868095398,0.21919956803321838,0.394970566034317,-0.08112340420484543,0.4290770888328552,0.6549980640411377,0.05576431751251221,148.57728617334914,139.30368980771408,139.5037365831979,170.2010006910905,148.57728617334914,155.75239185253076,166.32165046514464,0.36147360857685007,0.36693802432363526,0.4161213200414829,0.3611109549898173,0.212805711901595,128.53740783241963,117.0027438792957
132,-0.08486936241388321,-0.0023395575117319822,0.06515144556760788,-0.3130893409252167,0.26284828782081604,-0.0327775776386261,-0.35016781091690063,0.6244590878486633,0.017040738835930824,138.26724216503717,0.08470918983221054,0.0017954546492546797,-0.06397277116775513,0.21923860907554626,0.395248144865036,-0.08108185976743698,0.42066895961761475,0.6533343195915222,0.070445716381073,147.09631919053817,138.26724216503717,138.56130033315816,170.19339508486303,147.09631919053817,155.79571509230308,166.17023849136822,0.363316728888115,0.3669046855656971,0.4161681210673116,0.36075374708780705,0.21318313032454903,127.13381194164428,116.65885094787248
133,-0.08682431280612946,-0.002651425777003169,0.06280723214149475,-0.31097134947776794,0.2641698122024536,-0.044112276285886765,-0.3471131920814514,0.6209236979484558,0.0195454191416502,136.6200101866695,0.08663520961999893,0.0020913444459438324,-0.061634693294763565,0.23118726909160614,0.39463430643081665,-0.07641685009002686,0.42264583706855774,0.6521768569946289,0.09192973375320435,146.3598194875865,136.6200101866695,138.27165065733888,170.0773761203535,146.3598194875865,155.13591022821083,164.00839886978582,0.36450959982957876,0.36418658675026194,0.4185735145238648,0.36238808050815474,0.2135333524205797,125.45875484378217,114.97752728760133
134,-0.08859284222126007,-0.002719300100579858,0.06228003650903702,-0.3107139468193054,0.26658791303634644,-0.044015347957611084,-0.3402470648288727,0.6171613931655884,0.034337740391492844,134.77798588535927,0.08839255571365356,0.002151679014787078,-0.06114470586180687,0.23441599309444427,0.39200037717819214,-0.07240808010101318,0.42382606863975525,0.6494206190109253,0.10859023779630661,145.4455311822341,134.77798588535927,137.37857291313546,169.90170624482698,145.4455311822341,154.39922554249802,162.8975578437032,0.3649148789983031,0.3604347048816713,0.41645133608076684,0.36728973400431775,0.21582683926942742,124.12787915303032,113.90628722146775
135,-0.08994299918413162,-0.002718878909945488,0.062096696346998215,-0.30953744053840637,0.2688326835632324,-0.04567833989858627,-0.320531964302063,0.6173574924468994,0.03738094121217728,132.26131090769917,0.08972570300102234,0.0021485581528395414,-0.06098879128694534,0.23498977720737457,0.38927721977233887,-0.0725429505109787,0.42469510436058044,0.6395478248596191,0.10662277042865753,144.9093059308031,132.26131090769917,136.51802933727978,169.258048437941,144.9093059308031,154.22894711721358,162.7868870344446,0.3654824594875345,0.3584539944523189,0.4136468910770486,0.36155752305944056,0.21784070270393316,124.46991336711869,113.17724036421993
136,-0.09053504467010498,-0.002642309758812189,0.060152605175971985,-0.3037436306476593,0.27848950028419495,-0.04292009770870209,-0.3056690990924835,0.6192899942398071,0.048090361058712006,132.04598015056857,0.09031155705451965,0.002073571551591158,-0.05909644439816475,0.2410026490688324,0.3879249393939972,-0.07262831181287766,0.4274894893169403,0.6344107389450073,0.10872134566307068,144.39381811677652,132.04598015056857,138.66321183149014,167.68515224641203,144.39381811677652,153.70707648679593,162.59238538513074,0.36758261361571215,0.3527486183022925,0.4144540924083766,0.3583577670885171,0.21667503020932924,124.9351753140149,112.04696960718047
137,-0.09048322588205338,-0.0024912182707339525,0.059882037341594696,-0.3036799132823944,0.2892261743545532,-0.018229400739073753,-0.29989299178123474,0.6248545050621033,0.07109423726797104,134.58101253638517,0.09025628864765167,0.0019257590174674988,-0.05885186046361923,0.24192707240581512,0.3879106342792511,-0.07707078009843826,0.4308660924434662,0.6332866549491882,0.10659638047218323,143.41839128055784,134.58101253638517,141.3484213850037,167.481629581716,143.41839128055784,153.28216304506878,163.07765402247355,0.3696664191370441,0.3473318722127385,0.4151147788375285,0.36005689923215717,0.2162961402540899,127.18888527493658,111.36816399239271
